"address","area","bedrooms","date","floors","price","title","url"
"Phố Trần Đại Nghĩa, ,, Phường Bách Khoa, ,, Quận Hai Bà Trưng, , Hà Nội","40 m2","6 phòng ngủ","Hôm nay","5 lầu","5,65 tỷ","HÀNG HÓT HIẾM NHỈNH 5 TỶ CÓ NHÀ 40M2 X 5 TẦNG, PHỐ TRẦN ĐẠI NGHĨA, HAI BÀ TRƯNG, HÀ NỘI","https://alonhadat.com.vn/hang-hot-hiem-nhinh-5-ty-co-nha-40m2-x-5-tang-pho-tran-dai-nghia-hai-ba-trung-ha-noi-16285509.html"
"Đường Nguyễn Phong Sắc, ,, Phường Nghĩa Tân, ,, Quận Cầu Giấy, , Hà Nội","45 m2","5 phòng ngủ","Hôm nay","4 lầu","14,5 tỷ","Bán nhà Khu PL Học Viện Chính Trị Nguyễn Phong Sắc Cầu Giấy 45m2 4 tầng giá 14,5 tỷ","https://alonhadat.com.vn/ban-nha-khu-pl-hoc-vien-chinh-tri-nguyen-phong-sac-cau-giay-45m2-4-tang-gia-14-5-ty-16302463.html"
"Đường Xuân Thủy, ,, Phường Dịch Vọng, ,, Quận Cầu Giấy, , Hà Nội","120 m2","26 phòng ngủ","Hôm nay","8 lầu","35 tỷ","Toà nhà CCMN 8 tầng, 120m2 , hai oto tránh,MT 6,5m, 3 mặt thoáng, 26 phòng, 2 tỷ/ năm.","https://alonhadat.com.vn/toa-nha-ccmn-8-tang-120m2-hai-oto-tranh-mt-6-5m-3-mat-thoang-26-phong-2-ty-nam--16302250.html"
"Đường Quốc lộ 32, ,, Xã Tích Giang, ,, Huyện Phúc Thọ, , Hà Nội","86 m2","","Hôm nay","","39,999 triệu / m2","chính chủ tôi cần bán 86.2m đấu giá Tích Giang","https://alonhadat.com.vn/chinh-chu-toi-can-ban-86-2m-dau-gia-tich-giang-16302145.html"
"Đường Đặng Vũ Hỷ, ,, Phường Đức Giang, ,, Quận Long Biên, , Hà Nội","44 m2","4 phòng ngủ","Hôm nay","5 lầu","8,5 tỷ","BÁN GẤP NHÀ TDC ĐỨC GIANG, 44M 5 TẦNG , GIÁ 8.5 TỶ","https://alonhadat.com.vn/ban-gap-nha-tdc-duc-giang-44m-5-tang-gia-8-5-ty-16302141.html"
"Đường Bát Khối, ,, Phường Cự Khối, ,, Quận Long Biên, , Hà Nội","36 m2","3 phòng ngủ","Hôm nay","4 lầu","5,8 tỷ","Bán nhà  Bát Khối Long Biên 36m2 4tầng giá  5.8 tỷ lô góc ô tô đỗ cưả, gần cầu","https://alonhadat.com.vn/ban-nha-bat-khoi-long-bien-36m2-4tang-gia-5-8-ty-lo-goc-o-to-do-cua-gan-cau-15880494.html"
"Đường Trần Duy Hưng, ,, Phường Trung Hòa, ,, Quận Cầu Giấy, , Hà Nội","84 m2","18 phòng ngủ","Hôm nay","7 lầu","20 tỷ","Bán CCMN Trần Duy Hưng, 84m², 7 tầng, 16 phòng, thang máy, ngõ thông, ô tô, gần nhiều","https://alonhadat.com.vn/ban-ccmn-tran-duy-hung-84m-7-tang-16-phong-thang-may-ngo-thong-o-to-gan-nhieu-16249412.html"
"Đường Dương Văn Bé, ,, Phường Minh Khai, ,, Quận Hai Bà Trưng, , Hà Nội","70 m2","6 phòng ngủ","Hôm nay","6 lầu","28,5 tỷ","Nhà 70m2, 6T thang máy Mặt phố Dương Văn Bé-Minh Khai. Vỉa hè ~5m. SĐCC","https://alonhadat.com.vn/nha-70m2-6t-thang-may-mat-pho-duong-van-be-minh-khai-via-he-5m-sdcc-16208821.html"
"Đường An Trai, ,, Xã Vân Canh, ,, Huyện Hoài Đức, , Hà Nội","58 m2","","Hôm nay","","200 triệu / m2","Chính chủ bán lô đất víp đường rộng 16m diện tích 58,3m giá 11ty700","https://alonhadat.com.vn/chinh-chu-ban-lo-dat-vip-duong-rong-16m-dien-tich-58-3m-gia-11ty700-16293088.html"
"Đường Nguyễn Thị Định, ,, Phường Trung Hòa, ,, Quận Cầu Giấy, , Hà Nội","60 m2","6 phòng ngủ","Hôm nay","5 lầu","32 tỷ","BÁN NHÀ CẦU GIẤY 60M2 MẶT TIỀN KHỦNG – PHÂN LÔ Ô TÔ – TÒA VĂN PHÒNG Ở NGAY!","https://alonhadat.com.vn/ban-nha-cau-giay-60m2-mat-tien-khung-phan-lo-o-to-toa-van-phong-o-ngay--16207371.html"
"Đường Lê Đức Thọ, ,, Phường Mỹ Đình 1, ,, Quận Nam Từ Liêm, , Hà Nội","34 m2","3 phòng ngủ","Hôm nay","5 lầu","6,3 tỷ","Bán nhà ngõ 63 Lê Đức Thọ, Nam Từ Liêm. DT 34m2, 5 tầng. Giá 6.3 tỷ","https://alonhadat.com.vn/ban-nha-ngo-63-le-duc-tho-nam-tu-liem-dt-34m2-5-tang-gia-6-3-ty-16301311.html"
"Đường Nguyễn Trãi, ,, Phường Thanh Xuân Trung, ,, Quận Thanh Xuân, , Hà Nội","140 m2","3 phòng ngủ","Hôm nay","2 lầu","8,5 tỷ","Bán  gấp căn hộ Duplex Nguyễn Trãi, Thanh Xuân_Dt: 140m2.💥 Giá 8.5 tỷ Thương Lượng💥","https://alonhadat.com.vn/ban-nhanh-can-duplex-toa-golden-land-building-nguyen-trai-dt-132m-gia-10-1-ty--15608570.html"
"Đường Bát Khối, ,, Phường Thạch Bàn, ,, Quận Long Biên, , Hà Nội","55 m2","","Hôm nay","","6,2 tỷ","Bán đất mặt đường, giá rẻ đầu tư, ô tô 16 chỗ vào DT 55 m2, 6 tỷ xíu, Thạch Bàn Long Biên","https://alonhadat.com.vn/ban-dat-mat-duong-gia-re-dau-tu-o-to-16-cho-vao-dt-55-m2-6-ty-xiu-thach-ban-long-bien-15634461.html"
"Xã Hiền Ninh, ,, Huyện Sóc Sơn, , Hà Nội","108 m2","","Hôm nay","","38 triệu / m2","Chính chủ cần bán lô đất diện tích 108m vuông thôn tân chung chùa , xã hiền ninh","https://alonhadat.com.vn/chinh-chu-can-ban-lo-dat-dien-tich-108m-vuong-thon-tan-chung-chua-xa-hien-ninh-15590659.html"
"Xã Hiền Ninh, ,, Huyện Sóc Sơn, , Hà Nội","130 m2","","Hôm nay","","25 triệu / m2","Đất chính chủ cần bán gấp địa chỉ thôn chùa lấu ,xã Hiền Ninh, huyện Sóc Sơn, hà nội","https://alonhadat.com.vn/dat-chinh-chu-can-ban-gap-dia-chi-thon-chua-lau-xa-hien-ninh-huyen-soc-son-ha-noi-15598526.html"
"Đường Ngọc Thụy, ,, Phường Ngọc Thụy, ,, Quận Long Biên, , Hà Nội","47 m2","3 phòng ngủ","Hôm nay","5 lầu","6,2 tỷ","NHỈNH 6 TỶ - NGỌC THUỴ - 5 TẦNG - NỘI THẤT MỚI TINH - Ở NGAY - NGÕ THÔNG","https://alonhadat.com.vn/nhinh-6-ty-ngoc-thuy-5-tang-moi-tinh-noi-that-o-ngay-ngo-thong-16210358.html"
"Đường Bát Khối, ,, Phường Cự Khối, ,, Quận Long Biên, , Hà Nội","55 m2","","Hôm nay","","5,7 tỷ","Đất Cự Khối 55m MT6m Lô góc, Ô TÔ, sát đườngn13,5m chỉ 5Tỷ7","https://alonhadat.com.vn/dat-cu-khoi-55m-mt6m-lo-goc-o-to-sat-duongn13-5m-chi-5ty7-16295789.html"
"Đường Ngọc Thụy, ,, Phường Ngọc Thụy, ,, Quận Long Biên, , Hà Nội","44 m2","","Hôm nay","","7,3 tỷ","Bán Đất Ngọc Thụy: 45m Lô góc 3 thoáng, mặt ngõ Ô TÔ nhỉnh 7 tỷ","https://alonhadat.com.vn/ban-dat-ngoc-thuy-45m-lo-goc-3-thoang-mat-ngo-o-to-nhinh-7-ty-16305730.html"
"Đường Hoàng Quốc Việt, ,, Phường Nghĩa Tân, ,, Quận Cầu Giấy, , Hà Nội","70 m2","7 phòng ngủ","Hôm nay","6 lầu","33 tỷ","BÁN NHÀ MẶT PHỐ 1 MẶT NGÕ SAU Ô TÔ TRÁNH 33 TỶ 70m 6 TẦNG MT 3,5m HOÀNG QUỐC VIỆT CẦU GIẤY","https://alonhadat.com.vn/ban-nha-mat-pho-1-mat-ngo-sau-o-to-tranh-30-ty-70m-6-tang-mt-3-5m-hoang-quoc-viet-cau-giay-14922961.html"
"Đường Xuân La, ,, Phường Xuân La, ,, Quận Tây Hồ, , Hà Nội","80 m2","6 phòng ngủ","Hôm nay","6 lầu","33 tỷ","BÁN NHÀ PHÂN LÔ 33 TỶ 80m 6 TẦNG MT 8,5m THANG MÁY Ô TÔ TRÁNH KINH DOANH XUÂN LA TÂY HỒ","https://alonhadat.com.vn/ban-nha-phan-lo-33-ty-80m-6-tang-mt-8-5m-thang-may-o-to-tranh-kinh-doanh-xuan-la-tay-ho-16305958.html"
"Đường Xuân Đỉnh, ,, Phường Xuân Đỉnh, ,, Quận Bắc Từ Liêm, , Hà Nội","60 m2","3 phòng ngủ","Hôm nay","4 lầu","11,5 tỷ","BÁN NHÀ LÔ GÓC NGÕ NÔNG GẦN PHỐ  11,5 TỶ 60m 4 TẦNG MT 5m GARA Ô TÔ XUÂN ĐỈNH BẮC TỪ LIÊM","https://alonhadat.com.vn/ban-nha-lo-goc-ngo-nong-gan-pho-11-5-ty-60m-4-tang-mt-5m-gara-o-to-xuan-dinh-bac-tu-liem-15231938.html"
"Đường Phùng Khoang, ,, Phường Trung Văn, ,, Quận Nam Từ Liêm, , Hà Nội","100 m2","22 phòng ngủ","Hôm nay","7 lầu","20,5 tỷ","BÁN CHDV TRUNG VĂN , PHÙNG KHOANG 100M 7 TẦNG GIÁ 20,5 TỶ DOANH THU 140TR/THÁNG","https://alonhadat.com.vn/ban-chdv-trung-van-phung-khoang-100m-7-tang-gia-20-5-ty-doanh-thu-140tr-thang-15212031.html"
"Đường Triều Khúc, ,, Phường Thanh Xuân Nam, ,, Quận Thanh Xuân, , Hà Nội","290 m2","90 phòng ngủ","Hôm nay","10 lầu","39 tỷ","BÁN CHDV PHỐ TRIỀU KHÚC 290M 10 TẦNG DOANH THU 500TR/THÁNG NGÕ THÔNG Ô TÔ TRÁNH","https://alonhadat.com.vn/ban-chdv-pho-trieu-khuc-290m-10-tang-doanh-thu-500tr-thang-ngo-thong-o-to-tranh-15212086.html"
"Phố Chiến Thắng, ,, Phường Nguyễn Trãi, ,, Quận Hà Đông, , Hà Nội","85 m2","24 phòng ngủ","Hôm nay","8 lầu","19 tỷ","BÁN CCMN PHỐ TÂN TRIỀU, CHIẾN THẮNG 85M 8 TẦNG GIÁ 19 TỶ , NHÀ CÁCH PHỐ 10M NGÕ Ô TÔ","https://alonhadat.com.vn/ban-ccmn-pho-tan-trieu-chien-thang-85m-8-tang-gia-19-ty-nha-cach-pho-10m-ngo-o-to-15688118.html"
"Đường Kim Giang, ,, Phường Kim Giang, ,, Quận Thanh Xuân, , Hà Nội","60 m2","4 phòng ngủ","Hôm nay","3 lầu","9,8 tỷ","BÁN NHÀ NGÕ 168 KIM GIANG 60M 4 TẦNG GIÁ 9,8 TỶ LÔ GÓC 2 TBIANGS 10M RA MP KIM GIANG","https://alonhadat.com.vn/ban-nha-ngo-168-kim-giang-60m-4-tang-gia-9-8-ty-lo-goc-2-tbiangs-10m-ra-mp-kim-giang-16174760.html"
"Đường Kim Giang, ,, Phường Đại Kim, ,, Quận Hoàng Mai, , Hà Nội","60 m2","4 phòng ngủ","Hôm nay","3 lầu","9,8 tỷ","BÁN NHÀ KIM HIANG , KHƯƠNG ĐÌNH 60M CĂN GÓC 2 THOÁNG, NGÕ TO , Ô TÔ TRÁNH CÁCH NHÀ 10M","https://alonhadat.com.vn/ban-nha-kim-hiang-khuong-dinh-60m-can-goc-2-thoang-ngo-to-o-to-tranh-cach-nha-10m-16179138.html"
"Phố Hoàng Ngân, ,, Phường Trung Hòa, ,, Quận Cầu Giấy, , Hà Nội","160 m2","25 phòng ngủ","Hôm nay","8 lầu","41 tỷ","BÁN CHDV PHỐ HOÀNG NGÂN , 160M 7 TẦNG 1 HẦM , LÔ GÓC 3 THOÁNG, GIÁ 41 TỶ DOANH THU 250TR/T","https://alonhadat.com.vn/ban-chdv-pho-hoang-ngan-160m-7-tang-1-ham-lo-goc-3-thoang-gia-41-ty-doanh-thu-250tr-t-16179199.html"
"Phố Nguyễn Ngọc Vũ, ,, Phường Trung Hòa, ,, Quận Cầu Giấy, , Hà Nội","200 m2","4 phòng ngủ","Hôm nay","4 lầu","85 tỷ","BÁN NHÀ PHỐ NGUYỄN NGỌC VŨ, LÊ VĂN LƯƠNG 200M MẶT TIỀN 8M GIÁ 85 TỶ VỈA HÈ KINH DOANH, CĂ","https://alonhadat.com.vn/ban-nha-pho-nguyen-ngoc-vu-le-van-luong-200m-mat-tien-8m-gia-85-ty-via-he-kinh-doanh-ca-16289499.html"
"Đường Nguyễn Trãi, ,, Phường Nhân Chính, ,, Quận Thanh Xuân, , Hà Nội","25 m2","4 phòng ngủ","Hôm nay","5 lầu","5,7 tỷ","BÁN NHÀ NGÕ 90 NGUYỄN TUÂN , THANH XUÂN 25M 5 TẦNG GIÁ 5,7 TỶ Ô TÔ 7 CHỖ ĐỖ CỬA ,","https://alonhadat.com.vn/ban-nha-ngo-90-nguyen-tuan-thanh-xuan-25m-5-tang-gia-5-7-ty-o-to-7-cho-do-cua--16275965.html"
"Đường Nguyễn Trãi, ,, Phường Thượng Đình, ,, Quận Thanh Xuân, , Hà Nội","130 m2","3 phòng ngủ","Hôm nay","18 lầu","11,96 tỷ","Bán căn hộ CC Royal City - Thanh Xuân. Dt 130m. 3pn + 2wc + khách + bếp. Giá 11.96 tỷ còn","https://alonhadat.com.vn/ban-can-ho-cc-royal-city-thanh-xuan-dt-130m-3pn-2wc-khach-bep-gia-11-96-ty-con-16307822.html"
"Phố Kẻ Tạnh, ,, Phường Giang Biên, ,, Quận Long Biên, , Hà Nội","30 m2","3 phòng ngủ","Hôm nay","5 lầu","5,25 tỷ","🏡 SIÊU PHẨM PHỐ KẺ TẠNH – TRUNG TÂM LONG BIÊN – NHÀ ĐẸP Ở NGAY","https://alonhadat.com.vn/-sieu-pham-pho-ke-tanh-trung-tam-long-bien-nha-dep-o-ngay-16307757.html"
"Phố Nguyên Hồng, ,, Phường Thành Công, ,, Quận Ba Đình, , Hà Nội","45 m2","5 phòng ngủ","Hôm nay","4 lầu","10,89 tỷ","Chính chủ cần bán gấp nhà Nguyên Hồng - Ba Đình. Dt 45m. 4 tầng. Giá 10.89 tỷ (còn TL)","https://alonhadat.com.vn/chinh-chu-can-ban-gap-nha-nguyen-hong-ba-dinh-dt-45m-4-tang-gia-10-89-ty-con-tl--16289001.html"
"Đường Vạn Phúc, ,, Phường Vạn Phúc, ,, Quận Hà Đông, , Hà Nội","65 m2","6 phòng ngủ","Hôm nay","4 lầu","15,15 tỷ","Bán Liền Kề Vạn Phúc - Hà Đông. 65m. 4 tầng. Mt 4m. Giá quanh 15 tỷ còn TL","https://alonhadat.com.vn/ban-lien-ke-van-phuc-ha-dong-65m-4-tang-mt-4m-gia-quanh-15-ty-con-tl-16253218.html"
"Tỉnh Lộ 35, ,, Xã Thanh Xuân, ,, Huyện Sóc Sơn, , Hà Nội","200 m2","","Hôm nay","","5,1 tỷ","Bán đất mặt đường tỉnh lộ 35 - Thanh Xuân - Sóc Sơn - HN. Dt 200m. Giá nhỉnh 5 tỷ còn TL","https://alonhadat.com.vn/ban-dat-mat-duong-tinh-lo-35-thanh-xuan-soc-son-hn-dt-200m-gia-nhinh-5-ty-con-tl-16291419.html"
"Phố Láng Hạ, ,, Phường Thành Công, ,, Quận Ba Đình, , Hà Nội","60 m2","7 phòng ngủ","Hôm nay","5 lầu","18,9 tỷ","Bán nhà Láng Hạ - Ba Đình. Dt 60m, 5 tầng. Giá 18.9 tỷ (còn thương lượng)","https://alonhadat.com.vn/ban-nha-lang-ha-ba-dinh-dt-60m-5-tang-gia-18-9-ty-con-thuong-luong--16290322.html"
"Đường Cổ Bi, ,, Xã Cổ Bi, ,, Huyện Gia Lâm, , Hà Nội","55 m2","","Hôm nay","","4,2 tỷ","Bán đất Cổ Bi, đường ô tô tránh, mặt tiền siêu rộng, kinh doanh sầm uất, đầu tư giữ tiền..","https://alonhadat.com.vn/ban-dat-co-bi-duong-o-to-tranh-mat-tien-sieu-rong-kinh-doanh-sam-uat-dau-tu-giu-tien--16075598.html"
"Đường Thạch Bàn, ,, Phường Thạch Bàn, ,, Quận Long Biên, , Hà Nội","72 m2","6 phòng ngủ","Hôm nay","5 lầu","5,35 tỷ","Bán nhà Cổ Linh, Thạch Bàn, 72m2, giá 5,35 tỷ, nội thất siêu đẹp","https://alonhadat.com.vn/nha-dep-lung-linh-pho-vu-xuan-thieu-o-to-do-cua-lo-goc-cuc-hiem-12908505.html"
"Tỉnh lộ 420, ,, Xã Bình Yên, ,, Huyện Thạch Thất, , Hà Nội","65 m2","","Hôm nay","","1,8 tỷ","65m đất xã bình yên, cách đường liên xã và chợ dân sinh 30m giá 1ty8","https://alonhadat.com.vn/60m-dat-xa-binh-yen-cach-duong-lien-xa-va-cho-dan-sinh-30m-gia-cuc-mem-15514789.html"
"Đường Âu Cơ, ,, Phường Tứ Liên, ,, Quận Tây Hồ, , Hà Nội","136 m2","17 phòng ngủ","Hôm nay","6 lầu","27 tỷ","💥 APARTMENT ÂU CƠ 136M ♦️ 6 TẦNG THANG MÁY ✅ 17PHÒNG KHÉP KÍN 💥 DOANH THU KHỦNG 27TỶ","https://alonhadat.com.vn/-apartment-au-co-136m-6-tang-thang-may-17phong-khep-kin-doanh-thu-khung-27ty-15885750.html"
"Đường Long Khánh, ,, Xã An Khánh, ,, Huyện Hoài Đức, , Hà Nội","120 m2","5 phòng ngủ","Hôm nay","5 lầu","28 tỷ","BÁN GẤP BIỆT THỰ AN KHÁNH HOÀI ĐỨC 120M 5 TẦNG, THANG MÁY KINH DOANH Ở ĐỈNH GIÁ 28 TỶ","https://alonhadat.com.vn/ban-gap-biet-thu-an-khanh-hoai-duc-120m-5-tang-thang-may-kinh-doanh-o-dinh-gia-28-ty-16216822.html"
"Đường Thanh Nhàn, ,, Phường Thanh Nhàn, ,, Quận Hai Bà Trưng, , Hà Nội","33 m2","4 phòng ngủ","Hôm nay","5 lầu","6,8 tỷ","DÂN XÂY, CỰC THOÁNG, TRUNG TÂM THANH NHÀN , THÔNG TỨ TUNG, SỔ ĐẸP 4NGỦ GIÁ 6.8 TỶ","https://alonhadat.com.vn/dan-xay-cuc-thoang-trung-tam-thanh-nhan-thong-tu-tung-so-dep-4ngu-gia-6-8-ty-16307775.html"
"Phố Hoàng Cầu, ,, Phường Ô Chợ Dừa, ,, Quận Đống Đa, , Hà Nội","32 m2","3 phòng ngủ","Hôm nay","5 lầu","8,15 tỷ","Nhà đẹp 8 tỷ mặt ngõ ô tô tránh-kinh doanh-ba bước ra công viên,hồ hoàng cầu quận đống đa","https://alonhadat.com.vn/nha-dep-8-ty-mat-ngo-o-to-tranh-kinh-doanh-ba-buoc-ra-cong-vien-ho-hoang-cau-quan-dong-da-16201122.html"
"Đường Thôn Đìa-Nam Hồng, ,, Xã Nam Hồng, ,, Huyện Đông Anh, , Hà Nội","45 m2","2 phòng ngủ","Hôm nay","1 lầu","3 tỷ","Hiếm, Bán nhà Nam Hồng, Đông Anh, 45m2, ô tô vào tận nơi,chỉ 3 tỷ","https://alonhadat.com.vn/hiem-ban-nha-nam-hong-dong-anh-45m2-o-to-vao-tan-noi-chi-3-ty-16307716.html"
"Đường Tố Hữu, ,, Phường Trung Văn, ,, Quận Nam Từ Liêm, , Hà Nội","780 m2","11 phòng ngủ","Hôm nay","6 lầu","43,999 tỷ","Bán nhà mặt phố Tố Hữu LêVănLương 130m2 6T mặt tiền 12.5m hơn 44 tỷ KinhDoah ThagMáy 1.5Ty","https://alonhadat.com.vn/ban-nha-mat-pho-to-huu-levanluong-130m2-6t-mat-tien-12-5m-hon-44-ty-kinhdoah-thagmay-1-5ty-16289710.html"
"Phố Hồng Mai, ,, Phường Quỳnh Mai, ,, Quận Hai Bà Trưng, , Hà Nội","43 m2","4 phòng ngủ","Hôm nay","5 lầu","8,3 tỷ","BÁN NHÀ PHỐ HỒNG MAI – HAI BÀ TRƯNG, 43M2, 5 TẦNG – LÔ GÓC– GIÁ 8.3 TỶ – CHỈ CÁCH Ô TÔ 35m","https://alonhadat.com.vn/ban-nha-pho-hong-mai-hai-ba-trung-43m2-5-tang-lo-goc-gia-8-3-ty-chi-cach-o-to-35m-16303591.html"
"Đường Bùi Xương Trạch, ,, Phường Khương Trung, ,, Quận Thanh Xuân, , Hà Nội","51 m2","3 phòng ngủ","Hôm nay","4 lầu","7,6 tỷ","Nhà đẹp Bùi Xương Trạch 51m2 4T, 3 ngủ, lô góc, ngõ 3m, 50m ô tô, chỉ 7 tỷ 6.","https://alonhadat.com.vn/nha-dep-bui-xuong-trach-51m2-4t-3-ngu-lo-goc-ngo-3m-50m-o-to-chi-7-ty-6--15841642.html"
"Đường Vạn Phúc, ,, Phường Vạn Phúc, ,, Quận Hà Đông, , Hà Nội","112 m2","8 phòng ngủ","Hôm nay","6 lầu","3,9 tỷ","LK THÔ GALAXY HÀ ĐÔNG LÔ GÓC 112M2-VỊ TRÍ ĐẮC ĐỊA-KINH DOANH CÁC LOẠI HÌNH -Căn LK thiết k","https://alonhadat.com.vn/lk-tho-galaxy-ha-dong-90m2-vi-tri-dep-kinh-doanh-thang-may-mt-rong-14976620.html"
"Phường Phú La, ,, Quận Hà Đông, , Hà Nội","90 m2","6 phòng ngủ","Hôm nay","5 lầu","15 tỷ","Lk thô Văn Phú 90m2-Vị trí đẹp-đường siêu rộng-vỉa hè rộng-Vị trí quá đẹp","https://alonhadat.com.vn/lk-tho-van-phu-90m2-vi-tri-dep-duong-sieu-rong-via-he-rong-vi-tri-qua-dep-15840831.html"
"Đường La Dương, ,, Phường Dương Nội, ,, Quận Hà Đông, , Hà Nội","170 m2","6 phòng ngủ","Hôm nay","3 lầu","30 tỷ","SIÊU PHẨM LÔ GÓC GLEMXICO 170M² – MẶT TIỀN KHỦNG – KINH DOANH ĐỈNH CAO-CÓ NGAY DÒNG TIỀN","https://alonhadat.com.vn/sieu-pham-lo-goc-glemxico-170m-mat-tien-khung-kinh-doanh-dinh-cao-co-ngay-dong-tien-16300673.html"
"Phố Tô Vĩnh Diện, ,, Phường Khương Mai, ,, Quận Thanh Xuân, , Hà Nội","98 m2","6 phòng ngủ","Hôm nay","5 lầu","22 tỷ","Phố văn minh, toàn giáo sư, bác sỹ. Tô Vĩnh Diện, Thanh Xuân 98m2, 5 tầng, giá","https://alonhadat.com.vn/pho-van-minh-lang-gieng-toan-giao-su-bac-sy-to-vinh-dien-thanh-xuan-98m2-5-tang-gia-16296464.html"
"Đường Yên Hòa, ,, Phường Yên Hòa, ,, Quận Cầu Giấy, , Hà Nội","38 m2","4 phòng ngủ","Hôm nay","6 lầu","7,95 tỷ","BÁN GẤP NHÀ - YÊN HOÀ - CẦU GIẤY -DT: 38 m2 -6 TẦNG -MT: 4,5m -GIÁ: NHỈNH 7 TỶ- THANG M","https://alonhadat.com.vn/ban-gap-nha-yen-hoa-cau-giay-dt-38-m2-6-tang-mt-4-5m-gia-nhinh-7-ty-thang-m-16307272.html"
"Đường Thượng Đình, ,, Phường Thượng Đình, ,, Quận Thanh Xuân, , Hà Nội","72 m2","16 phòng ngủ","Hôm nay","7 lầu","14,2 tỷ","Chủ Cần tiền bán nhanh CCMN Thanh Xuân. Nhà mới 72m 7t , thu 980tr/năm. Giá hơn 14 tỷ.,","https://alonhadat.com.vn/chu-can-tien-ban-nhanh-ccmn-thanh-xuan-nha-moi-72m-7t-thu-980tr-nam-gia-hon-14-ty--16307180.html"
"Phố Hoàng Cầu, ,, Phường Ô Chợ Dừa, ,, Quận Đống Đa, , Hà Nội","110 m2","9 phòng ngủ","Hôm nay","9 lầu","55 tỷ","BÁNNHÀ HOÀNGCẦU 110M2,MẶTTIỀN 18M, 55 TỶ,LÔGÓC, 9 TẦNG THANGMÁY,ĐẦUTƯ KD VIP ĐỐNG ĐA.","https://alonhadat.com.vn/bannha-hoangcau-110m2-mat-tien-18m-chi-55-ty-lo-goc-9-tang-thang-may-dautu-kd-vipdong-16307151.html"
"Đường Ngọc Thụy, ,, Phường Ngọc Thụy, ,, Quận Long Biên, , Hà Nội","52 m2","4 phòng ngủ","Hôm nay","6 lầu","12,9 tỷ","💥 6 TẦNG THANG MÁY, GARA Ô TÔ, PHÂN LÔ NGỌC THỤY - 52M, HƠN 12 TỶ","https://alonhadat.com.vn/-6-tang-thang-may-gara-o-to-phan-lo-ngoc-thuy-52m-hon-12-ty-16302219.html"
"Ngõ Quỳnh, ,, Phường Thanh Nhàn, ,, Quận Hai Bà Trưng, , Hà Nội","50 m2","3 phòng ngủ","Hôm nay","4 lầu","9,5 tỷ","NGÕ THÔNG RỘNG THOÁNG - Ô TÔ ĐỖ GẦN- NGÕ QUỲNH- Ở NGAY - 2 THOÁNG 50m2 giá 9.5 tỷ.","https://alonhadat.com.vn/ngo-thong-rong-thoang-o-to-do-gan-ngo-quynh-o-ngay-2-thoang-50m2-gia-9-5-ty--16304152.html"
"Phố Trần Thái Tông, ,, Phường Dịch Vọng Hậu, ,, Quận Cầu Giấy, , Hà Nội","70 m2","","Hôm nay","","11,2 tỷ","Toà CHDV Trần Thái Tông, Thu 90 Tr/tháng, 16 Phòng, ô tô, 70m2*7 T, 11,2 Tỷ, Ngõ Thông KD","https://alonhadat.com.vn/tran-thai-tong-dong-tien-90-tr-thang-16-phong-o-to-lui-70m2-7-t-12-ty-ngo-thong-kd-14434640.html"
"Đường Đình Thôn, ,, Phường Mễ Trì, ,, Quận Nam Từ Liêm, , Hà Nội","85 m2","","Hôm nay","","12,6 tỷ","Toà CHDV Đình Thôn dòng tiền 125Tr, 85m2 8 Tầng, 21 Phòng, ngõ nông, ba gác đua","https://alonhadat.com.vn/toa-chdv-dinh-thon-85m2-xay-moi-8-tang-22-phong-ngo-nong-ba-gac-dua-dong-tien-120tr-14356757.html"
"Đường Hồ Tùng Mậu, ,, Phường Mai Dịch, ,, Quận Cầu Giấy, , Hà Nội","100 m2","","Hôm nay","","35 tỷ","Bán Tòa CHDV Hồ Tùng Mậu, 100m2, 8T, 26 Phòng, Ô Tô Tránh, Phân Lô, Dòng Tiền 200 Triệu","https://alonhadat.com.vn/ban-toa-chdv-ho-tung-mau-100m2-8t-26-phong-o-to-tranh-phan-lo-dong-tien-200-trieu-16303181.html"
"Đường Ngọc Thụy, ,, Phường Ngọc Thụy, ,, Quận Long Biên, , Hà Nội","115 m2","4 phòng ngủ","Hôm nay","7 lầu","32,68 tỷ","SIÊU HIẾM HOA HẬU CHÂN DÀI NGỌC THUỴ - MẶT PHỐ NGỌC THUY - 115M- 7 TẦNG VỈA HÈ KD GIÁ 33 T","https://alonhadat.com.vn/sieu-hiem-hoa-hau-chan-dai-ngoc-thuy-mat-pho-ngoc-thuy-115m-7-tang-via-he-kd-gia-33-t-16300873.html"
"Đường Hồ Tùng Mậu, ,, Phường Mai Dịch, ,, Quận Cầu Giấy, , Hà Nội","38 m2","3 phòng ngủ","Hôm nay","5 lầu","79 ngàn","Lô góc-Hồ Tùng Mậu 38m x 5T- MT6m-gần phố- đi bộ ĐH Thương Mại-7 tỷ hơn","https://alonhadat.com.vn/lo-goc-ho-tung-mau-38m-x-5t-mt6m-gan-pho-di-bo-dh-thuong-mai-7-ty-hon-16304478.html"
